time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-9.348631352611775,-9.716629790993125,23.75926734154877,5.885330161539873,0.5322210339386313,0.0,-9.176795279222713,-7.37684079204799,2.1244004545957345,-0.1753278518561296,0.04947113450274433,0.0,440.97336437110687,440.36564174543474,440.7492448397779,438.79282167992045
4.499999999999992,-9.90947219539086,-10.166404326916082,23.88225468023376,5.875068412513258,0.5354983532720086,0.0,-9.517806455199796,-7.616110825409593,1.9729125199433812,-0.1635909063817201,0.06332154129406518,0.0,478.98831502043265,480.04256080707773,480.69736240349596,481.5605409750267
4.559999999999991,-10.489121902677583,-10.629527270259576,23.993163243860284,5.8653263461513525,0.5398469428637913,0.0,-9.80419901728108,-7.821911650749724,1.7224597372707486,-0.16003036655060168,0.08635640733056713,0.0,446.5723166808738,448.4519368269865,448.53158049226494,448.7959371790305
4.6199999999999894,-11.086332350296416,-11.105321050801217,24.089177425756535,5.855184456099991,0.5456102249287929,0.0,-10.103126157648951,-8.038396933774736,1.476145636035986,-0.20094239658189325,0.11055818080142811,0.0,453.32192001600043,455.2706578514222,455.7513054939902,452.4396688270101
4.679999999999988,-11.700026200084467,-11.593174649705254,24.167757691226342,5.843011506508345,0.5521005404735622,0.0,-10.353914202302867,-8.224095163769833,1.1417749492442633,-0.20706838656518875,0.10291734399640083,0.0,424.9939245918782,424.34908427447937,422.14874161362945,421.5767009485606
4.739999999999987,-12.332584130255794,-12.09487966585654,24.231397249174332,5.830380905904516,0.5588737666790848,0.0,-10.731080700638163,-8.499689175064036,0.9762691520084171,-0.2184614052509243,0.12769556431730378,0.0,493.9716399639935,495.80573997609537,495.3938049284482,494.5161737750795
4.799999999999986,-12.985023802787564,-12.611286377266541,24.280574213770105,5.817164836672035,0.566669549295292,0.0,-11.01721898066578,-8.714427961804336,0.6608100877335288,-0.22414251359681656,0.13405632423745026,0.0,444.16231733709054,444.6993290995927,444.8810631252601,444.36736659562837
4.859999999999984,-13.654082060917085,-13.140257926506237,24.309525865501186,5.8036765107819015,0.5742456977099355,0.0,-11.28513885711854,-8.918584713877035,0.30227595143466063,-0.22616269715953474,0.10232606804574483,0.0,433.75244738944536,431.09263868609105,432.57129331294124,432.3493697121987
4.919999999999983,-14.34155555592496,-13.683221404530562,24.319650416081338,5.791537048706255,0.5810083419584773,0.0,-11.6305526536399,-9.180561343528566,0.0322395544932878,-0.17582384359981634,0.12798031979149366,0.0,473.6651699532453,475.6448675805509,473.6647339315358,477.4818796868142
4.979999999999982,-15.04839054908393,-14.24099733450372,24.311164948163942,5.780990921629659,0.5882837445093205,0.0,-11.930923762019479,-9.412480448105919,-0.3174228070620218,-0.17565905513995736,0.10235314646181229,0.0,451.4482871409706,449.3874524240369,450.1583590106803,450.14237936881875
5.0399999999999805,-15.771973568477446,-14.811830471537842,24.27947664856988,5.770645490685704,0.5948336808408152,0.0,-12.189172264354042,-9.616081542763121,-0.7405785539544242,-0.16664001535543108,0.12014285677180207,0.0,423.5686445888213,425.1075111718237,424.4053460529609,425.14901710301245
